,Unnamed: 0,id,pubDateTime,mainContent,label
11992,11992,1232346,2010/8/28 12:44,请问一期工程在资金和产能上占分别总投资的多大比例?一期工程与毛坏车间不是一回事吧?,3
11993,11993,539664,2010/8/28 13:16,请问贵公司，现代威保特与长沙威保特是否同一间公司？,3
11994,11994,981106,2010/8/28 13:21,"首先，恭喜城市之星和万家星城热卖，滨江楼盘的品质是毋庸置疑了。但是，前期销售的做法，存在的商榷之处很多：
既然内部预定和关系户都订得差不多了，为什么还要开盘？内部消化一下，影响也不会这么大了。现场很多痴等的人们，最后还是什么都等不到，到处都是乱哄哄的场面，也不搞排号也不搞抽号，对广大普通购房客户的感知度是很差的，本来中国就是个关系的社会，大家都能理解，但是滨江无疑又做到极致了，所有的工作人员都堂而皇之地宣称要等关系户选完有退下来的再安排。真不明白滨江的MARKETING部门是怎么策划的，这种开盘真是不开也罢，影响了广大普通购房者，最终影响的也是滨江自己的品牌！",3
11995,11995,1155457,2010/8/28 14:48,请问贵公司是否有解决关联交易方面的考虑.谢谢!,2
11996,11996,1155455,2010/8/28 16:06,"您好，在纸币处理设备方面：广电运通公司公告，自主研发的多项核心技术填补了国内空白，引领我国钞
　 票识别技术和出钞技术达到国际先进水平，改写了我国金融自助设备钞票识别
　 技术和出钞机技术一直依赖国外的历史.此纸币处理设备与公司投入新产品纸币处理设备应该是同类产品。公司说填补国内空白是什么意思？",6
11997,11997,1224006,2010/8/28 16:34,请问：有报道称新增七大基地全是公司自已消化，所对应产生的工程收入在150亿，是否客观？谢谢,3
11998,11998,312008,2010/8/28 17:18,"近日，有卷商报告说：“。长效生长激素已补充好最后的临床试验材料，并已通过专家评审委员会审批。”
是真的吗？",6
11999,11999,1656948,2010/8/28 18:33,您好，贵公司路演说今年一季度订单已经达到09年全年，可想到现在为止10年订单肯定已经远远超过09年了，我想问的是如果贵公司满负荷生产，产能产量施工完成度能达到09年的多少？150％？还是200％ ？,2
12000,12000,1223997,2010/8/28 19:23,"你们好，我是贵公司的股东。
园林的前景无限，这给了我们投资者无限的投资想像！
现在我有一个疑问，希望你们以专业的角度给予解答，谢谢！问题是：像东方园林近半年来签了很多大单协议，加起来有30多亿。比如《大同市文瀛湖项目景观工程合同》及《鞍山市城市景观工程合作协议书》的合同及合作协议，涉及金额为28亿元，等等。
我个人凭经验觉得一些三，四线城市本来财政及其他财力都较有限，一些园林设计及建设怎么会有这么大的金额？我很不信，所以，我想让你们从专业从业者的角度帮我解解惑，比如多大的建设面积一般是多少金额，品牌的溢价又会加上去多少，等等，你们能帮我算得细一些更好。
备注：这不一定是针对东方园林的议论，你们可以从一般业务的角度来解释这一切，感谢！！
",1
12001,12001,1223995,2010/8/28 19:28,上述问题补充一下：一个几十万或上百万平方米面积的园林建设怎么会要上十亿的金额？我的问题核心是怎么会那么贵？以及如果真那么贵，县级市或稍大些的城市拿得出那么多钱吗？谢谢了,1
12002,12002,273420,2010/8/28 19:54,你好！请问：目前塔东铁矿项目自上次公告之后有何进展？,3
12003,12003,89676,2010/8/28 20:02,请问：公司的房地产项目进展如何？是否与有关企业达成合作意向？是否还在和某些潜在合作企业接触？,3
12004,12004,338915,2010/8/28 20:58,我想请问，建新集团与朝华签定的资产重组协议有效期是一年，我记得是今年12月到期，如果到时证监会仍未审核通过，到时是要重新召开股东大会重新投票，重新签定资产重组协议的，相关材料要补充上报证监会。而到明年4月底，最新的资产评估报告又要到期，到时又要重新评估，评估完成后再补充材料报证监会，过不了多长时间，资产重组协议又到期，再开会，再投票，如此往复，何时是个头儿？卡在哪里了，哪里需要补充材料，能否如其它公司一样能够及时公告，不要让小散一天天的咒骂公司了。,0
12005,12005,1030608,2010/8/28 21:19,请问300053欧比特董事长：董秘姜红是否持公司股票，如有辞职后可减持。,7
12006,12006,807720,2010/8/28 21:25,据有关报道，BOPA行会在即，酝酿涨价，涨价可能性有多大，公司是否先通过抢占市场后再提价，涨价后对提高毛利率和收益作用有多大？,4
12007,12007,1190329,2010/8/28 21:47,"提两点建议：
（1）目前的销售区域太窄，主要在北京、上海，在广州、深圳很少见到四维图新，加大推广力度、占领南方市场；
（2）丰富产品线，开发低端用户，比如在目标客户所在的南方区域，只装相近几个省份地图，这样把价格降下来。极大地扩大用户群。",6
12008,12008,1236505,2010/8/28 22:08,2.9倍溢价 “蹊跷“收购一公司是好是坏?,3
12009,12009,807683,2010/8/28 22:15,薄膜制品市场竞争激烈、毛利率下降较大，贵公司是否有新的高新技术产品和技术储备，以领先于同业、避免价格竞争？,6
12010,12010,807675,2010/8/28 22:26,锂电池隔膜目前只有国外少数国家能生产，如贵公司能研制出来，对国家、对股东都是巨大的贡献，不知贵公司有无信心研制成功?如果有，这一信息来源于什么？,6
12011,12011,808594,2010/8/28 22:29,贵公司锂电池隔膜研发团队，相对于佛塑股份的金辉公司，有何优势？,6
12012,12012,808586,2010/8/28 22:34,贵公司为何不与国内外公司、机构联合研制锂电隔膜等高新技术膜制品？,6
12013,12013,1603977,2010/8/28 22:35,"我在贵公司的半年报中看到：
苏州科达正在申请从新加坡创业板退市且连年亏损，，但我们认
为其仍为公司主要的竞争对手。
请问：贵公司会议视频行业竞争程度是否十分激烈？如果不激烈，为何苏州科达会连年亏损，是否另有别情？谢谢",5
12014,12014,808562,2010/8/28 22:50,"希望贵公司继续加大研发力度和投入，一方面对研发有功人员和重点管理人员加大股权激励力度，另一方面加强与国际高新技术企业和科研机构的合作,保证公司不断有产品推出和较高的技术门槛和毛利率，谢谢！",2
12015,12015,998819,2010/8/28 22:55,贵公司是否有新的技术储备和项目储备，以发挥上市公司的融资平台和保持高速发展的能力？谢谢！,3
12016,12016,998818,2010/8/28 23:08,黄晓贵先生当选为董事长后，贵公司股价一直表现不佳，公司毛利率也下降利害，请问无技术背景的黄先生如何带领高新技术公司-利尔化学 继续保持高速增长？谢谢！,2
12017,12017,1031838,2010/8/28 23:31,请问这次股权激励计划，公司公布的那天就算正式开始了吗,7
12018,12018,1566182,2010/8/29 6:10,"公司中期业绩增长实属不易因我看到同类公司业绩都下滑望再接再励,争取全年有一个好业绩以给投资者一个好的回报,有信心吗",5
12019,12019,1652972,2010/8/29 9:05,达刚第三季度估计利润环比上季度下降了不少？西安宝德股份的业绩路径是否会在达刚这里重演？,4
12020,12020,1254490,2010/8/29 9:15,请问贵公司2010年的上半年低于2009年上半年收入的主要原因？,4
12021,12021,1254489,2010/8/29 9:17,请问2010年的收入会不会高于2009年？,4
12022,12022,1254488,2010/8/29 9:18,请问贵公司的超募资金准备如何使用？拟扩大产能还是收购同行？,3
12023,12023,1254487,2010/8/29 9:20,公司询价前多个公司出具了投资报告，共同点在于2010年的收入将达到13亿元以上，公司对这些投资报告怎么评价？公司今年能不能达到13亿以上的收入？,4
12024,12024,1254486,2010/8/29 9:24,公司的盾构机的生产周期有多长？盾构机市场的前景是不是很好？盾构机生产的主要问题是订单？技术？资金？,1
12025,12025,1254485,2010/8/29 9:26,建议公司在第一次看到这些问题后，能够一周左右时间到这个平台上来看看。,9
12026,12026,1639519,2010/8/29 10:18,大概算了一下，公司正式上市后，每股收益为0.19元。请问今年年报业绩预测如何？谢谢。,8
12027,12027,915100,2010/8/29 10:43,周一能不能复牌??,8
12028,12028,829252,2010/8/29 11:05,"请问,宁夏太阳山光伏SVG项目是荣信在光伏领域的第一单销售业务吗?",3
12029,12029,832503,2010/8/29 11:11,"1.大马力机冷器的毛利是多少?
2.能说明下公司的分红政策吗?上市四年了,公司的分红均以近乎可以不计的红利“意思意思“,这似乎谈不上回报股东和投资者吧?",7
12030,12030,78615,2010/8/29 12:08,阿尔卡特的OT980为什么不先在中国上市？原本可以抢在IPHONE的WIFI官版之前抢占市场的！希望下次可以全球同步发行。另外，建议开通网上预定功能（价格可以便宜点，相当于接单生产）。,3
12031,12031,425312,2010/8/29 14:28,"请问四川省广安市,湖北省武汉市,辽宁省铁岭市的纸面石膏板生产线项目是属于北新石膏板还是泰山石膏板?",1
12032,12032,1496674,2010/8/29 15:04,请问你是创业板第一股从二季报看不出高成长?到年底才能做高财务报表拉高业绩吗？,5
12033,12033,1099136,2010/8/29 15:04,"下半年的科华恒盛“专注高端，绿领中国”全国巡展有好的回报吗？叮单有高增长,谢谢。",1
12034,12034,299112,2010/8/29 15:23,请问董秘，为何公司半年报显示有230多亿元的货币资金，却又要增发幕集资金32亿元。这么做的目的仅仅是为了公司的长远发展吗？手握这么多钱，是不是为格力下一步的多元化扩张，特别是资本并购做准备？,7
12035,12035,312135,2010/8/29 16:17,半年报百克和华康的净利润各是多少,4
12036,12036,681880,2010/8/29 17:00,"张董：
你好！
  我是江西高安市的一位普通老百姓，我很想我市有一家苏宁电器，为我市的人们带来购电器的方便，同时我也想经营这样的店，请问我怎样才可以加盟或代理苏宁电器，盼望回复！
谢谢！感恩！
我的手机：18720518812  文小姐
",9
12037,12037,1044390,2010/8/29 17:59,"8月25日，信立泰坪山基地高调开工建设，根据深圳特区报文章（http://sztqb.sznews.com/html/2010-08/26/content_1208395.htm）报道，信立泰创新药物产业化基地项目将夯实我市生物制药产业基础，建成投产后，年生产能力为每年可生产冻干粉针剂３０００万支、片剂６３．５亿片、胶囊剂１１亿粒、软胶囊剂５亿粒、水针剂１亿支及油针剂５０００万支，实现产品产值７０亿元，利税１６．８亿元。 
该项目建设周期为三年，届时将实现营业收入70亿元的目标，如果这个目标实现，那年均增长在70％以上，请问叶总，管理层对此有信心吗？另外公司刚获得惠州的一块近6万平方米的厂房，估计一年左右的时间能改造完成达产吗？
2012年底，坪山基地、惠州基地、山东信立泰一二期、制药一二厂等合计的生产能力至少在50亿元以上。企业高速发展，建设任务非常繁重，望管理层劳逸结合。祝信立泰的未来更辉煌。
",3
12038,12038,1601795,2010/8/29 19:31,我们相信当升在锂电正极材料行业的规模和实力选择了当升，但当升今年中报的业绩中，销售额增加那么多，利润却增加那么少，请问主要原因在哪里？是竞争激烈还是公司营销策略失误？以那么小的毛利率，如何能应付一些外部变故，确实让人担心。同时就现在来说，确实降低了我对公司未来的信心。,4
12039,12039,1130239,2010/8/29 20:29,我是贵司的投资者，很看好贵司的市场前景！您是如何看待公司目前市值已达111亿元的？是否市场对于公司过于高估了？谢谢！,4
12040,12040,187019,2010/8/29 21:05,何时复牌,8
12041,12041,641952,2010/8/29 22:01,几个独立董事，究竟为公司干了些什么？一年开几次会，津贴从5万到15万？赶上华夏银行的独董收入了。人家的市值是你的5倍。坚决反对！！,2
12042,12042,523824,2010/8/29 23:24,公司26日在平台表示暂时无重组计划，暂时是指三个月吗？,7
12043,12043,1566085,2010/8/30 6:13,合肥投资好像是房地产没有主业为什么?,3
12044,12044,1566083,2010/8/30 6:17,"看了所有同类软件公司中报,公司业绩是好的,不知今年如何?公司中报中没有予告,我看到多数公司都予告,不知公司为什么不予告.叫大家心里不放心",5
12045,12045,606858,2010/8/30 7:05,现在主流声音是全球只有日立与安泰科技能生产非晶，但佛山中研非晶科技也能生产，安泰与中研非晶具体有些什么不同，为什么一提到这问题就回避？做为长期股东确是想搞清楚两者的区别，因这会影响到全球只有日立与安泰生产非晶这句话的含金量。,6
12046,12046,1154035,2010/8/30 8:16,金螳螂行业第一的神话能否打破，很大程度上要看亚厦股份的发展，请问贵公司有没有信心在未来五年内超越金螳螂，还是认为永远没有可能超越金螳螂？,9
12047,12047,299037,2010/8/30 9:06,美的电器和格力电器未来的比拼，更多的会是在产量规模上的较量，所以美的也在不断的扩大规模，目前格力的市场占有率为23％左右，美的为20％.差距不断缩小，请问贵公司同意以上观点吗,9
12048,12048,1596789,2010/8/30 9:42,"请问何愿平：1 根据招股说明书反映，膜组器扩大生产及其研发、技术服务与运营支持中心项目总投资 29,554.万元 。根据2010年中报反映截至期末累计投入金额3,500万元，而已投入的3,500万元是在公司上市以前，也就是说公司上市募集资金到位后没有进一步投入。请问公司为什么没有进一步投入，是因为该项目的前景变的不好了吗？若该项目投资计划没有变化，该项目今年年底能建成投产吗？2 根据招股说明书反映，2009 年末公司已签约尚未履行完毕的合同金额49,765.81 万元。而根据2010年中报反映半年营业收入17,162万元，两者相差较大，请问贵公司，市场前景变的不好导致有的合同被取消，还是因为生产能力不足导致合同完成的不好？请问贵公司实事求是的回答投资人的提问，请不要敷衍投资人的提问",5
12049,12049,299026,2010/8/30 10:08,说实话你们公司的股票真令人失望。同样是增发你看看人家美的，你们能不能给大家点信心。董总曾经说过如果对格力的股价不满，她可以全部买下来，请问她会买吗?,9
12050,12050,1496645,2010/8/30 10:44,贵公司近期有没有对管理层的股权激励的计划？,7
12051,12051,539871,2010/8/30 10:56,公司说长沙威保会退出同业竟争，请问8月份长沙威保有签到大单，为什么不由现代威保承接此项目？,3
12052,12052,826072,2010/8/30 11:00,尊敬的管理层，你们好！作为普通投资者，急切希望了解公司高管们减持公司股票的动机和理由！,7
12053,12053,1085956,2010/8/30 11:39,最近网上流传中联电气介入风电和电动汽车充电站行业，请问是否真实？,3
12054,12054,778284,2010/8/30 12:02,公司工业领域已经达到增长瓶颈，请问一直开拓的民用领域如防火门　钢结构　船用等进展如何？我们不需要官样的回答，请用具体的预测数据说话。,1
12055,12055,832455,2010/8/30 12:02,"你好董事长，银轮股份09年、08年、07年净利润分别是5398万元、4354万元、3415万元，共计13167万元。三年的分红分别是10派0.5元,10派1.2元,10派0.68元,实际分红分别为500万元、1200万元、680万元,共计分红2380万元。三年分红总数占三年总净利润数的18％，不知我算得对吗？你所说“公司近三年累计现金分红金额占最近年均净利润的比例为55.02％。”不知是如何算出来的？（以上数据从贵公司的年报中取得）",4
12056,12056,746662,2010/8/30 12:07,"公司今年上半年营收、利润都较去年同期分别有60%及33%的增长的情况下，三季产能也继续扩大！而公司中报显示：预计2010年1-9月归属于上市公司股东的净利润比上年同期增加 ｜
｜变动幅度为：10.00% ～～ 30.00%，可推算出7-9月净利润：1158万-1714万之间，而去年同期主营收入仅有1.4亿，净利润也有1352万。单从7-9月净利润对比基本上是持平变化不大！况且高管层2009 年考核奖励支出170 万元已在今年二季度发放（去年同期在三季度发放）。请问公司高管对三季业绩预计的理据是什么？预计是否有些保留或者是太随意？",4
12057,12057,746659,2010/8/30 13:18,瑞泰公司现研发什么项目？今年有没有研发项目获奖或者有项目通过验收？,3
12058,12058,78564,2010/8/30 13:38,请问李总怎样看待最近一年公司的股价走势？长期投资在此。我希望贵单位蒸蒸日上，成为行业的佼佼者。不知有什么措施及股价能否上行,8
12059,12059,746657,2010/8/30 13:39,瑞泰科技2009年度业绩网上说明会于3月22日，有股东问及公司的出口业务2010年能否取得较大增长？冯中起总经理回答是：公司的出口业务以玻璃窑用耐火材料为主。目前，公司的出口业务已取得恢复性增长。从半年报来看，外销小得可怜！！！08、09年外销数据我也不想列出来了，为什么出现极大反差？,5
12060,12060,1652948,2010/8/30 13:44,请问在目前工位条件下，今年的产量能超过去年吗？,6
12061,12061,1652947,2010/8/30 13:45,贵公司是股票价格表现与公司实力相差巨大啊。请问为什么股票表现弱于大盘？,8
12062,12062,1201013,2010/8/30 13:52,请介绍一下最近机构投资者到公司调研的具体情况，谢谢！,9
12063,12063,746651,2010/8/30 14:08,河南瑞泰已成立一年半多了，产能扩大同时，税收费用也不断增多！公司生产碱性耐火材料也获过国家科技部一等奖，完全具备高新认证条件，建议公司加快进度认证降低成本！,6
12064,12064,832426,2010/8/30 14:14,"显然,公司的分配政策是一个肥厚大股东和“自己人“的政策.二级市场投资人的市场成本几十倍高于高管股东的成本.你们无动于衷.高明.",7
12065,12065,1652944,2010/8/30 14:29,"最近3年贵公司发生过坏帐吗？分别多少？
",5
12066,12066,1254477,2010/8/30 14:30,非常感谢公司的回复！！！,9
12067,12067,130226,2010/8/30 15:12,"是该改改以现金分红为主分配政策了.应该考虑转增股本及送红股.一方面是现金分红,一方面却到处融资.是做戏吗?",3
12068,12068,1235905,2010/8/30 15:14,斯耐德跟中国的德力西合资开发产品。贵公司是跟这个合作吗？又问为什么没做国内低压电气龙头正泰电气代理呢？,6
12069,12069,1107130,2010/8/30 15:25,请问世博会中国馆都既然用到了巨力索具的产品，那么上海的迪斯尼建设也十有八九会用到巨力的产品吧？,3
12070,12070,298778,2010/8/30 15:25,"据报道，美的空调的258.55亿元收入水平，以及18.34％的毛利率水平，双双超过了在国内空调行业保持了10年老大地位的格力电器（000651.SZ）。今年上半年格力电器收入251.45亿元，实现净利润15.73亿元；其中，空调及配件收入229.72亿元，产品毛利率为16.27％。相比之下，美的空调上半年收入已经超过格力电器12.55％，甚至产品毛利率水平还多过2.07个百分点，可谓是全面胜出。
请问这个报导可靠吗？公司如何看待？我相信每个投资者对此都有关注，还请不要说“不便回复”，谢谢！",4
12071,12071,934306,2010/8/30 15:36,请问公司与米其林业务的最新进展,3
12072,12072,1106375,2010/8/30 15:42,公司半年报为什么计提这么多坏帐准备?下半年有可能部分冲回吗?,5
12073,12073,269446,2010/8/30 15:57,另外发言人名字由圣方改为SST圣方，有什么寓意么？,2
12074,12074,1224108,2010/8/30 16:17,"山东新成立聊城办事处,是为了将来大合同的执行吗?",3
12075,12075,1254482,2010/8/30 16:25,公司生产的非公路载重汽车订单怎么样，现在已经销售了多少台,3
12076,12076,324468,2010/8/30 16:56,"ST铜城已经暂停整整三年多了,作为公司实际控制人于洋及公司董事会在这三年来什么都没做,精力光用于内耗,收购报告书中的承诺成了空话,我们流通股东强力要求公司实际控制人于洋及公司董事会兑现收购书的承诺,停止内耗,这次网络投票我们流通股东将行使自己的权利.",2
12077,12077,203771,2010/8/30 17:06,“滨州中院至今未给公司一个回复。”，应该向法院问个究竟。受理或者不受理总该有答复。不理不睬不符合人民法院受理程序。金爱军明知自己不是公司法人，不能代表公司对外签署文件，自卖自买酒厂，和鲁北集团签署的协议，鲁北也同样知道公司董事长法人代表不是金爱军，所以应该反告鲁北和金爱军恶意串通交易，这个所谓的和解协议应该无效。这个事情为什么不向证监会申请调查处理？,0
12078,12078,539725,2010/8/30 17:06,"2010年8月17日，长沙威保特环保科技有限公司在广西区灵山县生活垃圾卫生填埋场渗滤液处理站设备采购及安装项目中标,如果按公司说法，是不是这个项目是由长沙威保特中标签单，而具体实施就由现代威保特来执行，对么？",0
12079,12079,1068824,2010/8/30 17:34,这么多问题为啥不回复？,9
12080,12080,807856,2010/8/30 18:16,公司目前还有继续建设新的管材和薄膜生产基地的打算吗？以加快市场扩张步伐，加强在全国不同区域的市场占有率，比如在西部地区。,3
12081,12081,177454,2010/8/30 18:20,公司没人回答问题么？,9
12082,12082,358713,2010/8/30 18:37,为什么利润率只有1.3%？,4
12083,12083,298822,2010/8/30 19:11,格力在保持自信的同时，应该正视自己的问题，正视在空调外销和中央空调方面被美的压制，优秀的公司都有艰难的时刻，同时优秀的公司也需要正确对待自己的问题，而不是一味的强势,9
12084,12084,829040,2010/8/30 19:24,北京信力筑正新能源技术有限公司要大发展，离不开税收的支持，他的合同能源管理业务贵公司的财务人员为什么不北京地税主管单位申请减免税？既然国家支持，为什么还要把股东的钱白白纳税？,0
12085,12085,622359,2010/8/30 19:57,请详细介绍公司今后三年。四大项目情况。,3
12086,12086,1068806,2010/8/30 20:12,"按照乌鲁木齐“南控、北扩、西延、东进”的发展战略，新市区将成为老城区和未来新区的过渡带。朱海仑强调，新市区要根据这一定位，加强城区控制，拓宽道路、增加绿化面积、改善环境，为今后新区建设完后改造老城区奠定基础。同时要进一步调整辖区内地窝堡乡、二工乡种植业结构，将两乡建设成为乌鲁木齐苗圃基地，为城市绿化，尤其新区绿化提供优质苗木。
---------------------------
何总，要抓住新疆的业务啊，一举多得！",3
12087,12087,312005,2010/8/30 20:45,迈丰的狂犬病疫苗如获批签发能达到年产100万份以上的规模吗？今年甲肝疫苗能获得批签发吗？,6
12088,12088,312004,2010/8/30 21:05,"哈哈  半年报百克和华康的净利润各是多少 
   长春高新  根据深交所规定，半年报信息披露格式里不要求独立披露合并报表里各下属公司净利润完成情况 
那么为什么可以知道金赛的净利润呢这不正常吧",4
12089,12089,1531027,2010/8/30 21:16,"个人以为，报告期内高管从公司领取的报酬总额合计：898.04万元,这一数字无论跟别的同类的公司比较，还是与自己历年比较，都是太过分了。请公司考虑：奖金发放应改现金为股权激励方式（考核办法要公开），才能既平息投资者的愤怒，又能保证辛苦工作且有绩效的高管们的利益。",7
12090,12090,1496597,2010/8/30 21:23,公司的产业路线图：高铁-农村电网改造-智能电网，但二级市场的股价实在差强人意。我从一个投机分子在转变成所谓成熟投资者的过程中选择了特锐德，这个过程就如贵公司的股价一般，波澜不惊。但寂寞难耐的，特别是在目前市场环境火热，而公司股价原地徘徊的情况下。特锐德三季报的业绩是否会有惊喜，值得期待！,8
12091,12091,629377,2010/8/30 21:57,几年前宣传北京协和医学中心将在奥运之前建成开业，为何奥运结束已数年还没协和医学中心开业的 消息？与胜达的合作现在进展如何？,3
12092,12092,1044345,2010/8/30 22:04,"抗凝药比伐卢定,3季度获批是否顺利",6
12093,12093,521778,2010/8/30 22:15,请问：三环股份被湖北能源重组并非公开发行股票，三环股份将全部资产与负债与湖北省国资委、长江电力和国电集团持有的湖北能源合计100%的股份进行资产置换，置换差额由公司发行17.82亿股股份购买，发行价格为5.77元/股。此重组是否属于央企整合范围？,7
12094,12094,998748,2010/8/30 22:15,刘老师：毒死蜱的现行价格与招股书上预测价格偏差比较大，按照现行价格毛利率为多少？其它投资项目的毛利率？,4
12095,12095,1153935,2010/8/30 22:18,您好，我是亚厦的投资者。亚厦中报预测三季报会同比预增60-90％，但由于它是次新股，我没找到09年9月的净利润和每股收益等数据，能否提供一下，以方便我们投资者做个参考？,4
12096,12096,981098,2010/8/30 22:19,公司在上半年销售费用，财务费用，管理费用大幅增长，请问是何原因？,5
12097,12097,187002,2010/8/30 22:24,何时复牌,9
12098,12098,509121,2010/8/30 22:40,请问安凯什么时候能复牌！！复牌是利好消息吗~,9
12099,12099,521777,2010/8/30 22:48,"三环股份被湖北能源重组非公开增发股票后，如新增发部分不流，则流通股比例过小是否违反有关规定；有无可能向流通股股东大比例转增股票，以保证上市流通资格。谢谢。 
",0
12100,12100,185875,2010/8/30 23:01,"您好：
    请问中天会展城二期什么时间开始预售？",6
12101,12101,358794,2010/8/30 23:06,河钢的领导们，你们好：“股市有风险，入市须谨慎”这句话被你们运用得淋漓尽致，但是，你们能解释为什么会成为深沪第一暴跌股吗？，难道是我们没注意风险？567亿的销售额竟然只有7亿利润，怎么解释？不要和宝钢比，连钢企原来最差的企业都不如，可以公开向全国老百姓解释吗？这就是重组的后果？如果能推到金融风暴上去，可是其他钢企不也一样吗？为什么会连山寨钢企不如？我们冒的这“风险”太大了吧？1.3％的利润率怎么经营的？国有资产就这样的回报？这里没有因为注入所谓“优质资产”的人为因素？在这也顺便提醒：证劵法也管国资的，负责任，顺民意才是大道理，希望能做出解释！,4
12102,12102,1077456,2010/8/30 23:17,贵公司应该扩展业务范围，尤其是响应国家扩大内需的发展要求，开通国内贸易交易平台，另外建议建立网上第三方支付平台或者收购现有交易平台，提高知名度和业务范围。,3
12103,12103,832529,2010/8/30 23:25,我想请问一下公司2011年有什么新的项目能投产,3
12104,12104,808558,2010/8/30 23:43,"两部委公告免征部分燃油消费税,主要为化工企业,包括生产PA6及PE的下游厂商,请问此消息对公司是否构成间接性利好?",0
12105,12105,1098010,2010/8/31 0:07,请问公司出于什么样的意图投资无锡德仕卡勒，谢谢,3
12106,12106,312183,2010/8/31 0:23,"为什么房地产的净利润率大于制药的净利润率,更可笑的是大于拥有高毛利的生物制药",1
12107,12107,1069913,2010/8/31 1:01,"一：请问2010年中报，投资收入-1398.48是怎么回事，中报说明不是很详细；
二:中报批露种苗项目的毛利仅为12.47％，请问贵司是如何确认种苗毛利的？另鱼苗、虾苗贵司是否是亲体培殖？如果是亲体培殖为何与其它种苗业公司的毛利相差如此之远？
三.公司以客户为导向的经营模式中是否有构建为客户（养户）提供产品（水产品等）销售的信息平台或渠道？
四：中报显示三项费用快速增长，未来的发展中是否有适当的控制措施？饲料行业，对资金的需求十分明显，低毛利高费用形成低净利很难让企业形成正现金流，增发摊薄或举债发展并非优选。
五：随着市场份额的增加，公司是否会涉足对利润率较高但市场总量较小的水产饲料行业，以优化公司产品结构，提高服务队伍产出率。",5
12108,12108,283380,2010/8/31 2:23,我在2009年4月21日买了000629在同年4月27帐户显038011，1000股，2009年5月8日卖了000629，1000股，可现在一直显038011，1000股，不知咋事？,9
12109,12109,433404,2010/8/31 6:37,请教两个问题。一是在青海地区冬季就是不能生产钾肥么？二是综合利用一期项目投产后冬季能否正常生产。谢谢。,1
12110,12110,269448,2010/8/31 6:46,公司和首钢的圣方股权转让协议已签署。目前尚未办理过户，意味着如果重组没有通过，股权还是属于首钢的，是否这样？,7
12111,12111,643858,2010/8/31 7:55,郑晓彬总经理持有的3750股是什么时候购入的？,7
12112,12112,523828,2010/8/31 10:07,请问在2010年中报中为什么房地产的营业收入反映那么少呢？,5
12113,12113,1531154,2010/8/31 10:53,本公司在招股说明书上承诺的每年销售收入增长37以上，今年能实现吗，不会又让我们失望吧,5
12114,12114,832505,2010/8/31 11:28,收购了一家亏损的公司，有什么特别的意义马,3
12115,12115,1124749,2010/8/31 11:44,感谢对我问题的回复。从这些细节可以看出，漫步者对投资者的友好态度，我将坚定持有漫步者，伴随着她一起成长。同时也希望漫步者的朋友们继续努力，争取在三季报及年报给大家一个惊喜。非常感谢，坚定支持,5
12116,12116,1639516,2010/8/31 11:49,为什么就不能对“预亏”一事澄清一下呢？我们投了庄董事长一票，公司为什么不能对我们小投资者尽点心呢？澄清一下就那么难吗？,2
12117,12117,355479,2010/8/31 11:52,建议上市公司每天安排人员上互动平台看看投资者的提问并及时回复。,2
12118,12118,1235974,2010/8/31 11:59,嘉宾你好，请问贵公司上市后有无机构来贵公司调研,2
12119,12119,1235973,2010/8/31 12:04,请问贵公司有无股权激励计划，随着公司发展壮大，今后是否会推出股权激励计划。谢谢,7
12120,12120,1235972,2010/8/31 12:16,关于硬收帐款的坏帐计提。我看了中报贵公司0-6月应收款做了2％坏帐计提，7-12月做了5％坏帐计提，1-2年做了20％计提，合计计提了590万的坏帐准备，既然贵公司的实际坏帐一年不到50万，请问为什么这么谨慎的计提，我建议0-3月按0％计提 ，4-6月按2％提 7-9月按4％计提 10-12月按5％计提。 1-2年按20％提。这样才比较客观反映你们的收款记录情况。毕竟0-3月 与4-6月反映的情况是很不同的，对应电气分销这个行业来说。谢谢,5
12121,12121,1154061,2010/8/31 12:16,贵公司现在在高档酒店装修时是否用到木雕制品,6
12122,12122,78604,2010/8/31 13:49,李董公开表示要靠8.5代投产来扭转多媒体亏损，请问这是否在暗示TCL多媒体将一直亏损到明年下半年？烦请预估一下，还要亏损多少，公司是否已经采取果断扭亏措施？还是准备拖到明年再想办法扭亏？互联网电视和广电系统龌蹉不断，公司是否有足够的应对方法和技巧？,4
12123,12123,1656956,2010/8/31 13:54,既然3月份就接那么多的订单，那公司又满负荷生产，是不是已经停止接单了？,6
12124,12124,1064727,2010/8/31 14:36,"中利小散:
目前一批中小板股票不断创新高,同样是中小板的中利科技业绩和质地还算不错.股价却平平公司对股价的走势满意吗?公司10年会有分红吗?",8
12125,12125,513704,2010/8/31 15:19,公司在东南亚投资较多，而且这些地区盈利也不错。近期由于菲律宾香港人质事件，当地对华人不太友好，不知公司为保证上市公司资产、盈利和中方人员安全，采取了那些预防措施,2
12126,12126,480047,2010/8/31 15:53,公司计划什么时候上报增发材料?9月份会上报吗?,5
12127,12127,795649,2010/8/31 15:58,"终于等来了贵司的半年报,在浏览过程中,发现贵司批露的半年报高管薪酬信息与贵司公开的“高管人员“职务表达不一致,印象中,贵司6月份高管变更选举,我清楚记得总经理是李维金先生.希望相关单位和上市公司认真严肃对待公开信息.同时祝愿年报再出佳绩.",2
